Ticker,Quarter,Depreciation,EPS in Rs,Expenses +,Interest,Net Profit +,Other Income +,Profit before tax,Tax %,Average Stock Price
ADANIPOWER.NS,2023-09-01,1004.0,17.1,7819.0,888.0,6594.0,1945.0,5224.0,-26.0,74.10066680908203
ADANIPOWER.NS,2023-12-01,1002.0,7.1,8346.0,797.0,2738.0,364.0,3210.0,15.0,107.97306454566217
ADANIPOWER.NS,2024-03-01,990.0,7.1,8514.0,820.0,2737.0,518.0,3558.0,23.0,120.05355925479178
ADANIPOWER.NS,2024-06-01,996.0,10.14,8761.0,811.0,3913.0,518.0,4906.0,20.0,142.58290321596206
ADANIPOWER.NS,2024-09-01,1059.0,8.64,8063.0,807.0,3298.0,724.0,4134.0,20.0,121.48725841891381
ADANIPOWER.NS,2024-12-01,1170.0,7.93,8648.0,957.0,2940.0,1162.0,4059.0,28.0,102.44453132152557
ADANIPOWER.NS,2025-03-01,1085.0,6.84,9425.0,765.0,2599.0,298.0,3261.0,20.0,106.31644077624304
ADANIPOWER.NS,2025-06-01,1089.0,8.78,8424.0,857.0,3305.0,465.0,4204.0,21.0,116.26093780994415
AFFLE.NS,2022-06-01,9.0,4.09,280.0,2.0,55.0,7.0,64.0,14.0,1077.6936519562253
AFFLE.NS,2022-09-01,13.0,4.4,284.0,3.0,59.0,13.0,68.0,13.0,1233.3741868542086
AFFLE.NS,2022-12-01,14.0,5.18,296.0,3.0,69.0,16.0,80.0,14.0,1070.0642874581474
AFFLE.NS,2023-03-01,14.0,4.68,287.0,3.0,62.0,18.0,70.0,11.0,946.4108357747396
AFFLE.NS,2023-06-01,14.0,4.97,328.0,3.0,66.0,10.0,70.0,6.0,1065.7359380722046
AFFLE.NS,2023-09-01,18.0,5.01,344.0,6.0,67.0,10.0,73.0,9.0,1076.666665649414
AFFLE.NS,2023-12-01,18.0,5.48,402.0,5.0,77.0,10.0,83.0,8.0,1205.237092048891
AFFLE.NS,2024-03-01,20.0,6.24,408.0,5.0,87.0,27.0,100.0,13.0,1095.3915260444253
AFFLE.NS,2024-06-01,19.0,6.18,415.0,4.0,87.0,25.0,107.0,19.0,1410.7185432680192
AFFLE.NS,2024-09-01,25.0,6.56,430.0,4.0,92.0,29.0,113.0,19.0,1566.696779312626
AFFLE.NS,2024-12-01,26.0,7.13,470.0,3.0,100.0,21.0,124.0,19.0,1640.36328125
AFFLE.NS,2025-03-01,27.0,7.34,468.0,2.0,103.0,19.0,124.0,17.0,1568.311868958554
AFFLE.NS,2025-06-01,26.0,7.5,481.0,2.0,106.0,17.0,129.0,18.0,1927.9125061035156
AIAENG.NS,2022-06-01,21.0,20.19,833.0,1.0,191.0,21.0,246.0,22.0,2295.0522189670137
AIAENG.NS,2022-09-01,25.0,25.96,1017.0,4.0,245.0,32.0,316.0,22.0,2574.6880591607865
AIAENG.NS,2022-12-01,24.0,37.37,861.0,5.0,352.0,118.0,454.0,22.0,2627.9544774615574
AIAENG.NS,2023-03-01,23.0,28.43,958.0,10.0,268.0,64.0,346.0,23.0,2773.007112630208
AIAENG.NS,2023-06-01,24.0,28.87,897.0,8.0,273.0,60.0,371.0,26.0,3361.5901527404785
AIAENG.NS,2023-09-01,25.0,34.25,913.0,7.0,324.0,62.0,412.0,21.0,3512.7523803710938
AIAENG.NS,2023-12-01,27.0,29.64,858.0,7.0,280.0,84.0,361.0,22.0,3744.214796496976
AIAENG.NS,2024-03-01,25.0,27.62,853.0,6.0,260.0,77.0,344.0,24.0,3757.009504932468
AIAENG.NS,2024-06-01,25.0,27.52,731.0,6.0,259.0,83.0,341.0,24.0,4237.892223727318
AIAENG.NS,2024-09-01,24.0,27.22,769.0,5.0,256.0,91.0,337.0,24.0,3982.4974050214214
AIAENG.NS,2024-12-01,26.0,27.48,783.0,1.0,259.0,72.0,327.0,21.0,3457.8630981445312
AIAENG.NS,2025-03-01,28.0,30.24,855.0,8.0,285.0,98.0,363.0,21.0,3212.100772146451
AIAENG.NS,2025-06-01,28.0,32.34,733.0,7.0,305.0,114.0,386.0,21.0,3265.494972229004
AJANTPHARM.BO,2022-06-01,32.0,13.63,729.0,1.0,175.0,33.0,222.0,21.0,1204.9954058934773
AJANTPHARM.BO,2022-09-01,33.0,12.22,742.0,1.0,157.0,40.0,203.0,23.0,1244.6323773784022
AJANTPHARM.BO,2022-12-01,33.0,10.5,802.0,3.0,135.0,35.0,168.0,20.0,1167.3705221509176
AJANTPHARM.BO,2023-03-01,33.0,9.54,732.0,1.0,122.0,37.0,152.0,20.0,1219.4771244443696
AJANTPHARM.BO,2023-06-01,33.0,16.24,750.0,1.0,208.0,32.0,269.0,23.0,1534.0660280713848
AJANTPHARM.BO,2023-09-01,34.0,15.24,738.0,2.0,195.0,21.0,276.0,29.0,1774.6714803059897
AJANTPHARM.BO,2023-12-01,34.0,16.39,791.0,2.0,210.0,14.0,291.0,28.0,2082.253648101306
AJANTPHARM.BO,2024-03-01,34.0,15.82,776.0,2.0,203.0,36.0,278.0,27.0,2229.086442333157
AJANTPHARM.BO,2024-06-01,34.0,19.68,815.0,1.0,246.0,26.0,322.0,24.0,2552.2040895555842
AJANTPHARM.BO,2024-09-01,34.0,17.33,875.0,6.0,216.0,19.0,290.0,25.0,3138.1266560872396
AJANTPHARM.BO,2024-12-01,36.0,18.64,825.0,8.0,233.0,30.0,307.0,24.0,2796.3484420776367
AJANTPHARM.BO,2025-03-01,40.0,18.03,873.0,6.0,225.0,18.0,269.0,16.0,2597.872885493909
AJANTPHARM.BO,2025-06-01,41.0,20.44,951.0,5.0,255.0,26.0,331.0,23.0,2640.9198482452875
AKZOINDIA.NS,2022-06-01,19.0,16.89,817.0,2.0,77.0,4.0,104.0,26.0,1709.3552614242312
AKZOINDIA.NS,2022-09-01,20.0,14.36,820.0,3.0,65.0,5.0,88.0,26.0,2003.9454621345767
AKZOINDIA.NS,2022-12-01,21.0,21.39,844.0,3.0,97.0,12.0,132.0,26.0,2059.9913640097966
AKZOINDIA.NS,2023-03-01,22.0,20.95,797.0,6.0,95.0,6.0,133.0,28.0,2189.739316813151
AKZOINDIA.NS,2023-06-01,19.0,24.13,837.0,3.0,110.0,8.0,148.0,26.0,2470.831859588623
AKZOINDIA.NS,2023-09-01,21.0,20.68,814.0,3.0,94.0,9.0,127.0,26.0,2379.592919921875
AKZOINDIA.NS,2023-12-01,20.0,24.99,866.0,3.0,114.0,8.0,152.0,25.0,2520.231772145917
AKZOINDIA.NS,2024-03-01,22.0,23.87,812.0,3.0,109.0,10.0,147.0,26.0,2381.6729301840573
AKZOINDIA.NS,2024-06-01,22.0,25.16,867.0,2.0,115.0,10.0,154.0,26.0,2887.410404328377
AKZOINDIA.NS,2024-09-01,25.0,21.5,833.0,2.0,98.0,9.0,132.0,26.0,3741.328806231099
AKZOINDIA.NS,2024-12-01,23.0,23.85,884.0,3.0,109.0,6.0,146.0,26.0,3549.803165435791
AKZOINDIA.NS,2025-03-01,22.0,23.8,863.0,2.0,108.0,3.0,138.0,21.0,3396.724423166049
AKZOINDIA.NS,2025-06-01,18.0,19.98,861.0,3.0,91.0,9.0,122.0,26.0,3456.99174118042
ALKEM.NS,2022-06-01,76.0,10.68,2373.0,26.0,131.0,51.0,152.0,13.0,2997.4437740265375
ALKEM.NS,2022-09-01,77.0,27.67,2625.0,25.0,348.0,51.0,402.0,14.0,3093.8702313823082
ALKEM.NS,2022-12-01,78.0,38.03,2442.0,27.0,460.0,45.0,539.0,15.0,3031.9198172433034
ALKEM.NS,2023-03-01,78.0,5.94,2549.0,29.0,68.0,-34.0,212.0,68.0,3254.256632486979
ALKEM.NS,2023-06-01,72.0,23.98,2579.0,30.0,288.0,66.0,353.0,18.0,3582.7079010009766
ALKEM.NS,2023-09-01,74.0,51.9,2693.0,30.0,615.0,6.0,648.0,5.0,3769.968603515625
ALKEM.NS,2023-12-01,70.0,49.76,2616.0,25.0,604.0,42.0,655.0,8.0,4971.485894972278
ALKEM.NS,2024-03-01,83.0,24.55,2534.0,27.0,304.0,76.0,367.0,17.0,4953.897866459216
ALKEM.NS,2024-06-01,80.0,45.6,2423.0,29.0,550.0,120.0,619.0,11.0,5249.85185389365
ALKEM.NS,2024-09-01,79.0,57.6,2662.0,28.0,702.0,134.0,780.0,10.0,5919.758048765121
ALKEM.NS,2024-12-01,85.0,52.34,2615.0,36.0,641.0,93.0,731.0,12.0,5159.032806396484
ALKEM.NS,2025-03-01,112.0,25.58,2752.0,28.0,322.0,146.0,396.0,18.0,4982.109043961865
ALKEM.NS,2025-06-01,88.0,55.56,2632.0,30.0,668.0,149.0,771.0,13.0,4987.02433013916
AMBER.NS,2022-06-01,32.0,12.48,1726.0,21.0,43.0,13.0,59.0,27.0,2336.54683624752
AMBER.NS,2022-09-01,32.0,-0.88,714.0,24.0,-2.0,12.0,-7.0,-69.0,2170.362107799899
AMBER.NS,2022-12-01,36.0,4.2,1270.0,29.0,15.0,9.0,22.0,32.0,1921.3158772786458
AMBER.NS,2023-03-01,39.0,30.86,2799.0,37.0,108.0,19.0,146.0,26.0,1922.02666015625
AMBER.NS,2023-06-01,43.0,13.55,1570.0,45.0,47.0,19.0,63.0,26.0,2379.432815551758
AMBER.NS,2023-09-01,45.0,-2.06,868.0,37.0,-6.0,13.0,-9.0,-40.0,3030.953332519531
AMBER.NS,2023-12-01,47.0,-0.14,1216.0,37.0,-1.0,5.0,0.0,270.0,3610.7798245337704
AMBER.NS,2024-03-01,51.0,28.1,2586.0,48.0,99.0,18.0,138.0,28.0,3693.3813559322034
AMBER.NS,2024-06-01,55.0,21.48,2211.0,52.0,75.0,21.0,104.0,28.0,4234.90482453377
AMBER.NS,2024-09-01,57.0,5.7,1574.0,49.0,21.0,18.0,24.0,11.0,5429.605649886593
AMBER.NS,2024-12-01,59.0,10.61,1984.0,54.0,37.0,16.0,53.0,30.0,6566.533561706543
AMBER.NS,2025-03-01,58.0,34.32,3472.0,55.0,118.0,19.0,189.0,37.0,6459.43217856197
AMBER.NS,2025-06-01,62.0,30.66,3199.0,63.0,106.0,30.0,154.0,31.0,7158.2421875
AMBUJACEM.NS,2022-06-01,319.0,3.79,6922.0,40.0,865.0,143.0,895.0,3.0,370.5438610258557
AMBUJACEM.NS,2022-09-01,331.0,0.47,6809.0,41.0,51.0,75.0,39.0,-33.0,516.782471195344
AMBUJACEM.NS,2022-12-01,337.0,2.19,6885.0,43.0,488.0,-18.0,623.0,22.0,465.4034937298487
AMBUJACEM.NS,2023-03-01,352.0,3.25,6727.0,39.0,763.0,142.0,989.0,23.0,384.81614786783854
AMBUJACEM.NS,2023-06-01,372.0,4.56,7046.0,52.0,1135.0,268.0,1512.0,25.0,439.22304677963257
AMBUJACEM.NS,2023-09-01,381.0,3.99,6122.0,61.0,987.0,480.0,1340.0,26.0,426.2597290039063
AMBUJACEM.NS,2023-12-01,416.0,4.15,6397.0,70.0,1091.0,204.0,1450.0,25.0,537.8218058924521
AMBUJACEM.NS,2024-03-01,459.0,4.78,7195.0,93.0,1521.0,448.0,1595.0,5.0,608.5740356445312
AMBUJACEM.NS,2024-06-01,476.0,2.6,7112.0,68.0,783.0,358.0,1094.0,28.0,652.0787776823967
AMBUJACEM.NS,2024-09-01,552.0,1.85,6405.0,67.0,473.0,220.0,713.0,34.0,582.492685133411
AMBUJACEM.NS,2024-12-01,664.0,8.59,7617.0,67.0,2620.0,1355.0,2336.0,-12.0,526.6844749450684
AMBUJACEM.NS,2025-03-01,786.0,3.88,8113.0,14.0,1282.0,713.0,1780.0,28.0,533.2724407648636
AMBUJACEM.NS,2025-06-01,862.0,3.2,8328.0,67.0,970.0,300.0,1333.0,27.0,579.7035417556763
APLAPOLLO.NS,2022-06-01,29.0,4.82,3245.0,10.0,121.0,8.0,163.0,26.0,928.6717490544395
APLAPOLLO.NS,2022-09-01,28.0,6.0,3737.0,14.0,150.0,12.0,202.0,26.0,1066.3068650768648
APLAPOLLO.NS,2022-12-01,35.0,6.1,4054.0,19.0,169.0,9.0,229.0,26.0,1145.9248899429563
APLAPOLLO.NS,2023-03-01,47.0,7.28,4108.0,25.0,202.0,18.0,269.0,25.0,1177.2633463541667
APLAPOLLO.NS,2023-06-01,41.0,6.98,4238.0,27.0,194.0,22.0,261.0,26.0,1402.4139556884766
APLAPOLLO.NS,2023-09-01,41.0,7.32,4305.0,27.0,203.0,20.0,277.0,27.0,1636.748516845703
APLAPOLLO.NS,2023-12-01,47.0,5.96,3898.0,28.0,166.0,15.0,219.0,24.0,1503.0411987304688
APLAPOLLO.NS,2024-03-01,47.0,6.14,4485.0,31.0,170.0,19.0,221.0,23.0,1555.2710167836335
APLAPOLLO.NS,2024-06-01,46.0,6.96,4673.0,28.0,193.0,25.0,252.0,23.0,1498.1385104271674
APLAPOLLO.NS,2024-09-01,47.0,1.94,4636.0,36.0,54.0,15.0,70.0,23.0,1491.4433140908518
APLAPOLLO.NS,2024-12-01,50.0,7.82,5087.0,37.0,217.0,22.0,280.0,23.0,1505.4456214904785
APLAPOLLO.NS,2025-03-01,58.0,10.56,5095.0,32.0,293.0,35.0,359.0,18.0,1593.69017933991
APLAPOLLO.NS,2025-06-01,54.0,8.55,4798.0,33.0,237.0,26.0,310.0,23.0,1698.630048751831
APOLLOHOSP.NS,2022-06-01,148.0,22.06,3317.0,93.0,324.0,16.0,254.0,-27.0,3948.1867559523807
APOLLOHOSP.NS,2022-09-01,155.0,14.19,3699.0,93.0,213.0,23.0,327.0,35.0,4391.288715977823
APOLLOHOSP.NS,2022-12-01,153.0,10.68,3780.0,100.0,162.0,35.0,266.0,39.0,4448.229530939981
APOLLOHOSP.NS,2023-03-01,159.0,10.05,3814.0,95.0,146.0,20.0,254.0,43.0,4392.478491210937
APOLLOHOSP.NS,2023-06-01,167.0,11.59,3909.0,106.0,173.0,34.0,270.0,36.0,5015.689056396484
APOLLOHOSP.NS,2023-09-01,163.0,16.2,4219.0,111.0,249.0,26.0,379.0,34.0,5070.830843098958
APOLLOHOSP.NS,2023-12-01,167.0,17.06,4237.0,113.0,254.0,29.0,363.0,30.0,5981.9607406124
APOLLOHOSP.NS,2024-03-01,190.0,17.65,4303.0,119.0,258.0,37.0,368.0,30.0,6082.646707825742
APOLLOHOSP.NS,2024-06-01,177.0,21.23,4410.0,116.0,316.0,49.0,430.0,27.0,6390.940847089214
APOLLOHOSP.NS,2024-09-01,184.0,26.34,4774.0,118.0,396.0,44.0,557.0,29.0,6971.380504977318
APOLLOHOSP.NS,2024-12-01,185.0,25.89,4765.0,110.0,379.0,69.0,536.0,29.0,6888.303764343262
APOLLOHOSP.NS,2025-03-01,211.0,27.1,4822.0,115.0,414.0,72.0,516.0,20.0,6732.657756223517
APOLLOHOSP.NS,2025-06-01,215.0,30.1,4990.0,108.0,441.0,54.0,583.0,24.0,7319.693824768066
APOLLOTYRE.NS,2022-06-01,344.0,3.0,5252.0,118.0,191.0,11.0,238.0,20.0,206.17615666465153
APOLLOTYRE.NS,2022-09-01,349.0,2.82,5244.0,132.0,179.0,7.0,238.0,25.0,273.31725139002646
APOLLOTYRE.NS,2022-12-01,354.0,4.6,5509.0,142.0,292.0,7.0,424.0,31.0,312.94905841161335
APOLLOTYRE.NS,2023-03-01,372.0,6.46,5249.0,139.0,410.0,40.0,527.0,22.0,329.06888376871746
APOLLOTYRE.NS,2023-06-01,362.0,6.25,5193.0,135.0,397.0,22.0,576.0,31.0,399.4329209327698
APOLLOTYRE.NS,2023-09-01,360.0,7.47,5120.0,133.0,474.0,13.0,680.0,30.0,381.2308578491211
APOLLOTYRE.NS,2023-12-01,368.0,7.82,5387.0,123.0,497.0,3.0,721.0,31.0,475.77002494565903
APOLLOTYRE.NS,2024-03-01,388.0,5.58,5230.0,115.0,354.0,38.0,563.0,37.0,473.2234284999007
APOLLOTYRE.NS,2024-06-01,370.0,4.76,5426.0,107.0,302.0,-10.0,423.0,29.0,504.0433605563256
APOLLOTYRE.NS,2024-09-01,376.0,4.68,5559.0,120.0,297.0,17.0,399.0,25.0,501.4453592608052
APOLLOTYRE.NS,2024-12-01,376.0,5.31,5981.0,111.0,337.0,4.0,465.0,27.0,465.0531826019287
APOLLOTYRE.NS,2025-03-01,377.0,2.91,5586.0,109.0,185.0,-91.0,260.0,29.0,442.024169921875
APOLLOTYRE.NS,2025-06-01,378.0,0.2,5693.0,101.0,13.0,-351.0,38.0,66.0,452.67207765579224
ASHOKLEY.NS,2022-06-01,212.0,0.01,7701.0,467.0,22.0,5.0,96.0,77.0,68.91912109132797
ASHOKLEY.NS,2022-09-01,209.0,0.28,8580.0,499.0,186.0,32.0,344.0,46.0,73.25830558038527
ASHOKLEY.NS,2022-12-01,220.0,0.54,9055.0,545.0,351.0,36.0,615.0,43.0,70.17262461828807
ASHOKLEY.NS,2023-03-01,259.0,1.28,11245.0,582.0,803.0,97.0,1214.0,34.0,68.46685625712077
ASHOKLEY.NS,2023-06-01,227.0,0.93,8183.0,655.0,584.0,53.0,679.0,14.0,83.5243330001831
ASHOKLEY.NS,2023-09-01,227.0,0.9,9559.0,715.0,569.0,-1.0,927.0,39.0,85.68948097229004
ASHOKLEY.NS,2023-12-01,241.0,0.95,9131.0,783.0,609.0,46.0,984.0,38.0,85.1051417935279
ASHOKLEY.NS,2024-03-01,233.0,1.45,10975.0,829.0,934.0,10.0,1516.0,38.0,90.10998806710971
ASHOKLEY.NS,2024-06-01,235.0,0.87,8856.0,904.0,551.0,36.0,765.0,28.0,117.26449671099263
ASHOKLEY.NS,2024-09-01,244.0,1.2,9108.0,962.0,767.0,245.0,1078.0,29.0,111.35853638187531
ASHOKLEY.NS,2024-12-01,268.0,1.3,9659.0,1011.0,820.0,75.0,1132.0,28.0,107.34315299987793
ASHOKLEY.NS,2025-03-01,340.0,1.92,11705.0,1053.0,1246.0,22.0,1621.0,23.0,107.91381499726893
ASHOKLEY.NS,2025-06-01,273.0,1.04,9535.0,1112.0,658.0,103.0,891.0,26.0,123.13710904121399
ASIANPAINT.NS,2022-06-01,208.0,10.6,7051.0,29.0,1036.0,88.0,1407.0,26.0,2941.8936515687005
ASIANPAINT.NS,2022-09-01,216.0,8.16,7230.0,35.0,804.0,118.0,1094.0,27.0,3149.5394759639616
ASIANPAINT.NS,2022-12-01,214.0,11.18,7025.0,41.0,1097.0,122.0,1478.0,26.0,2856.789275638641
ASIANPAINT.NS,2023-03-01,220.0,12.87,6923.0,39.0,1258.0,104.0,1710.0,26.0,2838.6362874348956
ASIANPAINT.NS,2023-06-01,198.0,16.16,7061.0,46.0,1575.0,228.0,2105.0,25.0,3239.8190116882324
ASIANPAINT.NS,2023-09-01,209.0,12.57,6762.0,51.0,1232.0,194.0,1651.0,25.0,3076.8238850911457
ASIANPAINT.NS,2023-12-01,220.0,15.09,7047.0,54.0,1475.0,186.0,1968.0,25.0,3081.189744518649
ASIANPAINT.NS,2024-03-01,226.0,13.1,7039.0,54.0,1275.0,212.0,1624.0,21.0,2800.5652517545022
ASIANPAINT.NS,2024-06-01,228.0,12.2,7276.0,55.0,1187.0,193.0,1604.0,26.0,2950.8512632308466
ASIANPAINT.NS,2024-09-01,242.0,7.24,6788.0,63.0,694.0,25.0,959.0,28.0,2958.3741179435483
ASIANPAINT.NS,2024-12-01,256.0,11.58,6913.0,56.0,1128.0,193.0,1518.0,26.0,2277.410785675049
ASIANPAINT.NS,2025-03-01,301.0,7.22,6923.0,53.0,701.0,-60.0,1022.0,31.0,2312.427763340837
ASIANPAINT.NS,2025-06-01,301.0,11.47,7314.0,44.0,1117.0,229.0,1509.0,26.0,2387.231418609619
ASTERDM.NS,2022-06-01,175.0,1.37,2370.0,69.0,80.0,37.0,85.0,6.0,199.7940187000093
ASTERDM.NS,2022-09-01,189.0,0.93,2498.0,77.0,54.0,18.0,71.0,23.0,240.6761974211662
ASTERDM.NS,2022-12-01,198.0,2.79,2743.0,87.0,159.0,10.0,173.0,8.0,220.50010293627543
ASTERDM.NS,2023-03-01,54.0,3.42,687.0,25.0,183.0,149.0,190.0,4.0,242.20537897745768
ASTERDM.NS,2023-06-01,51.0,0.1,722.0,25.0,20.0,-17.0,26.0,24.0,298.52497816085815
ASTERDM.NS,2023-09-01,54.0,-0.62,787.0,30.0,-15.0,-64.0,-7.0,120.0,330.6713617960612
ASTERDM.NS,2023-12-01,57.0,3.59,805.0,25.0,209.0,153.0,220.0,5.0,418.1798110469695
ASTERDM.NS,2024-03-01,58.0,-0.48,817.0,30.0,-2.0,-40.0,28.0,108.0,402.95202378095206
ASTERDM.NS,2024-06-01,60.0,103.0,841.0,29.0,5152.0,5120.0,5191.0,1.0,356.63890272571194
ASTERDM.NS,2024-09-01,62.0,1.94,869.0,31.0,106.0,35.0,159.0,33.0,422.49126360493324
ASTERDM.NS,2024-12-01,62.0,1.14,864.0,31.0,64.0,9.0,102.0,37.0,474.20613384246826
ASTERDM.NS,2025-03-01,64.0,1.58,818.0,32.0,86.0,5.0,91.0,6.0,493.66449905654133
ASTERDM.NS,2025-06-01,63.0,1.65,876.0,31.0,94.0,29.0,136.0,31.0,591.9024276733398
ASTRAL.NS,2022-06-01,43.0,3.32,1042.0,13.0,96.0,14.0,128.0,25.0,1343.899185422867
ASTRAL.NS,2022-09-01,45.0,2.57,1028.0,14.0,75.0,14.0,99.0,24.0,1600.9177836756553
ASTRAL.NS,2022-12-01,46.0,3.46,1081.0,9.0,95.0,-2.0,130.0,27.0,1487.7686321924602
ASTRAL.NS,2023-03-01,44.0,7.66,1199.0,3.0,206.0,12.0,272.0,24.0,1473.4604960123697
ASTRAL.NS,2023-06-01,46.0,4.46,1082.0,6.0,119.0,12.0,162.0,26.0,1926.2529277801514
ASTRAL.NS,2023-09-01,49.0,4.88,1143.0,8.0,132.0,13.0,177.0,26.0,1885.034981282552
ASTRAL.NS,2023-12-01,50.0,4.23,1165.0,8.0,113.0,6.0,154.0,26.0,1898.7240915606098
ASTRAL.NS,2024-03-01,52.0,6.76,1334.0,8.0,181.0,10.0,241.0,25.0,2051.804799225371
ASTRAL.NS,2024-06-01,56.0,4.48,1169.0,8.0,120.0,12.0,163.0,27.0,2162.8423107516383
ASTRAL.NS,2024-09-01,60.0,4.09,1160.0,10.0,109.0,9.0,149.0,27.0,1852.294155982233
ASTRAL.NS,2024-12-01,63.0,4.25,1178.0,14.0,113.0,12.0,154.0,27.0,1570.9604187011719
ASTRAL.NS,2025-03-01,65.0,6.67,1380.0,10.0,178.0,9.0,236.0,25.0,1334.6049846067267
ASTRAL.NS,2025-06-01,72.0,3.02,1176.0,12.0,79.0,9.0,110.0,28.0,1457.8392543792725
ATGL.NS,2022-06-01,24.0,1.26,824.0,19.0,138.0,10.0,186.0,26.0,2811.226374550471
ATGL.NS,2022-09-01,27.0,1.45,889.0,21.0,160.0,31.0,208.0,23.0,3514.815854964718
ATGL.NS,2022-12-01,31.0,1.37,876.0,6.0,150.0,10.0,203.0,26.0,2789.901035853795
ATGL.NS,2023-03-01,31.0,0.89,926.0,32.0,98.0,9.0,136.0,28.0,860.395654296875
ATGL.NS,2023-06-01,33.0,1.37,808.0,24.0,150.0,10.0,201.0,25.0,653.2035341262817
ATGL.NS,2023-09-01,38.0,1.57,816.0,27.0,173.0,15.0,230.0,25.0,595.8891784667969
ATGL.NS,2023-12-01,39.0,1.61,868.0,31.0,177.0,18.0,236.0,25.0,1018.6284711284022
ATGL.NS,2024-03-01,49.0,1.53,879.0,29.0,168.0,19.0,229.0,27.0,944.4549932964777
ATGL.NS,2024-06-01,46.0,1.56,851.0,26.0,172.0,9.0,232.0,26.0,896.303718813004
ATGL.NS,2024-09-01,51.0,1.69,913.0,23.0,186.0,16.0,247.0,25.0,748.7958088536417
ATGL.NS,2024-12-01,53.0,1.29,1030.0,27.0,142.0,8.0,192.0,26.0,663.3440141677856
ATGL.NS,2025-03-01,53.0,1.41,1075.0,24.0,155.0,14.0,204.0,24.0,620.0745539261123
ATGL.NS,2025-06-01,56.0,1.5,1085.0,28.0,165.0,12.0,222.0,26.0,640.9921894073486
ATUL.NS,2022-06-01,47.0,55.74,1244.0,2.0,163.0,37.0,221.0,26.0,8424.560957651289
ATUL.NS,2022-09-01,49.0,51.13,1267.0,2.0,148.0,33.0,202.0,27.0,8639.253158077117
ATUL.NS,2022-12-01,50.0,35.61,1096.0,2.0,103.0,23.0,142.0,28.0,7627.639950706845
ATUL.NS,2023-03-01,51.0,31.7,1046.0,2.0,92.0,26.0,122.0,24.0,6826.04150390625
ATUL.NS,2023-06-01,52.0,35.02,1000.0,2.0,102.0,10.0,138.0,26.0,6800.5412521362305
ATUL.NS,2023-09-01,54.0,30.6,1039.0,2.0,91.0,24.0,124.0,26.0,6800.908146158854
ATUL.NS,2023-12-01,61.0,24.04,986.0,2.0,72.0,17.0,105.0,32.0,6599.074943296371
ATUL.NS,2024-03-01,76.0,19.84,1065.0,5.0,59.0,16.0,83.0,29.0,5911.646583686441
ATUL.NS,2024-06-01,77.0,38.0,1099.0,5.0,112.0,16.0,158.0,29.0,7034.4182286416335
ATUL.NS,2024-09-01,78.0,46.47,1150.0,9.0,140.0,35.0,191.0,27.0,7660.794850995464
ATUL.NS,2024-12-01,81.0,36.93,1193.0,4.0,117.0,19.0,158.0,26.0,6544.581809997559
ATUL.NS,2025-03-01,82.0,42.97,1229.0,5.0,130.0,50.0,186.0,30.0,6187.9968965174785
ATUL.NS,2025-06-01,82.0,43.4,1242.0,5.0,132.0,28.0,177.0,25.0,6939.362319946289
AUROPHARMA.NS,2022-06-01,280.0,8.88,5303.0,15.0,520.0,41.0,679.0,23.0,536.1945006355406
AUROPHARMA.NS,2022-09-01,298.0,6.99,4950.0,25.0,410.0,57.0,523.0,22.0,509.501955586095
AUROPHARMA.NS,2022-12-01,321.0,8.38,5453.0,45.0,491.0,93.0,680.0,28.0,440.42236473446803
AUROPHARMA.NS,2023-03-01,346.0,8.64,5477.0,56.0,506.0,135.0,730.0,31.0,549.4774622599284
AUROPHARMA.NS,2023-06-01,327.0,9.74,5702.0,57.0,570.0,47.0,812.0,30.0,759.3493480682373
AUROPHARMA.NS,2023-09-01,418.0,12.92,5846.0,68.0,752.0,188.0,1076.0,30.0,902.1357645670573
AUROPHARMA.NS,2023-12-01,423.0,15.98,5753.0,76.0,940.0,163.0,1262.0,26.0,1060.4416218419228
AUROPHARMA.NS,2024-03-01,354.0,15.51,5920.0,89.0,907.0,14.0,1230.0,26.0,1109.502149678893
AUROPHARMA.NS,2024-06-01,404.0,15.69,5949.0,111.0,918.0,221.0,1324.0,31.0,1354.1667933310232
AUROPHARMA.NS,2024-09-01,382.0,13.95,6230.0,113.0,817.0,136.0,1207.0,32.0,1423.2799446352067
AUROPHARMA.NS,2024-12-01,419.0,14.44,6401.0,118.0,846.0,159.0,1200.0,30.0,1200.73726272583
AUROPHARMA.NS,2025-03-01,444.0,15.42,6622.0,115.0,903.0,135.0,1335.0,32.0,1159.586169226695
AUROPHARMA.NS,2025-06-01,406.0,14.08,6265.0,98.0,824.0,107.0,1207.0,32.0,1110.8189678192139
BAJAJ-AUTO.NS,2022-06-01,68.0,40.2,6719.0,4.0,1163.0,320.0,1534.0,24.0,3606.3853740389386
BAJAJ-AUTO.NS,2022-09-01,67.0,59.42,8453.0,11.0,1719.0,532.0,2203.0,22.0,3473.646984469506
BAJAJ-AUTO.NS,2022-12-01,75.0,52.05,7561.0,8.0,1473.0,271.0,1945.0,24.0,3469.024627201141
BAJAJ-AUTO.NS,2023-03-01,76.0,60.25,7272.0,16.0,1705.0,595.0,2160.0,21.0,3938.4988932291667
BAJAJ-AUTO.NS,2023-06-01,87.0,58.11,8380.0,12.0,1644.0,351.0,2184.0,25.0,4537.586708068848
BAJAJ-AUTO.NS,2023-09-01,92.0,71.39,8708.0,7.0,2020.0,552.0,2584.0,22.0,5064.100211588541
