Ticker,Quarter,Depreciation,EPS in Rs,Expenses +,Interest,Net Profit +,Other Income +,Profit before tax,Tax %
FORTIS.NS,2023-12-01,87.0,1.78,1396.0,33.0,134.0,19.0,183.0,27.0
FORTIS.NS,2024-03-01,92.0,2.37,1405.0,35.0,203.0,17.0,271.0,25.0
FORTIS.NS,2024-06-01,91.0,2.2,1516.0,35.0,174.0,14.0,230.0,24.0
FORTIS.NS,2024-09-01,95.0,2.34,1554.0,36.0,193.0,-42.0,261.0,26.0
FORTIS.NS,2024-12-01,97.0,3.28,1553.0,45.0,254.0,47.0,279.0,9.0
FORTIS.NS,2025-03-01,102.0,2.44,1572.0,68.0,188.0,-29.0,237.0,21.0
FORTIS.NS,2025-06-01,101.0,3.45,1676.0,70.0,267.0,31.0,351.0,24.0
FSL.NS,2022-06-01,64.0,1.22,1291.0,19.0,85.0,6.0,105.0,19.0
FSL.NS,2022-09-01,66.0,1.85,1296.0,20.0,129.0,49.0,155.0,16.0
FSL.NS,2022-12-01,69.0,2.26,1295.0,20.0,158.0,62.0,184.0,14.0
FSL.NS,2023-03-01,64.0,2.02,1313.0,21.0,141.0,13.0,172.0,18.0
FSL.NS,2023-06-01,61.0,1.79,1289.0,25.0,126.0,2.0,155.0,19.0
FSL.NS,2023-09-01,65.0,1.8,1311.0,26.0,127.0,17.0,154.0,18.0
FSL.NS,2023-12-01,66.0,1.83,1359.0,25.0,129.0,15.0,161.0,20.0
FSL.NS,2024-03-01,67.0,1.9,1420.0,27.0,134.0,3.0,159.0,16.0
FSL.NS,2024-06-01,73.0,1.92,1521.0,32.0,135.0,2.0,167.0,19.0
FSL.NS,2024-09-01,79.0,1.96,1638.0,34.0,138.0,-3.0,171.0,19.0
FSL.NS,2024-12-01,84.0,2.27,1785.0,39.0,160.0,7.0,201.0,20.0
FSL.NS,2025-03-01,91.0,2.27,1829.0,43.0,161.0,2.0,202.0,20.0
FSL.NS,2025-06-01,97.0,2.39,1871.0,43.0,169.0,7.0,213.0,21.0
GAIL.NS,2022-06-01,677.0,4.95,33350.0,58.0,3251.0,419.0,4230.0,23.0
GAIL.NS,2022-09-01,695.0,2.0,36777.0,82.0,1305.0,548.0,1675.0,22.0
GAIL.NS,2022-12-01,699.0,0.63,35403.0,120.0,398.0,999.0,662.0,40.0
GAIL.NS,2023-03-01,631.0,0.96,32651.0,107.0,643.0,871.0,689.0,7.0
GAIL.NS,2023-06-01,722.0,2.73,30128.0,185.0,1793.0,529.0,2283.0,21.0
GAIL.NS,2023-09-01,837.0,3.72,29405.0,200.0,2442.0,595.0,3138.0,22.0
GAIL.NS,2023-12-01,872.0,4.86,30490.0,176.0,3193.0,915.0,4075.0,22.0
GAIL.NS,2024-03-01,1241.0,3.75,28908.0,159.0,2474.0,651.0,3099.0,20.0
GAIL.NS,2024-06-01,1152.0,4.84,29948.0,209.0,3183.0,685.0,4114.0,23.0
GAIL.NS,2024-09-01,922.0,4.1,29952.0,188.0,2690.0,643.0,3470.0,22.0
GAIL.NS,2024-12-01,939.0,6.21,33665.0,169.0,4084.0,3211.0,5272.0,23.0
GAIL.NS,2025-03-01,786.0,3.79,32907.0,182.0,2506.0,672.0,3240.0,23.0
GAIL.NS,2025-06-01,993.0,3.6,31642.0,213.0,2382.0,566.0,3029.0,21.0
GLAND.NS,2022-06-01,35.0,13.92,587.0,1.0,229.0,74.0,308.0,26.0
GLAND.NS,2022-09-01,37.0,14.65,748.0,2.0,241.0,66.0,324.0,26.0
GLAND.NS,2022-12-01,38.0,14.08,649.0,3.0,232.0,62.0,311.0,25.0
GLAND.NS,2023-03-01,38.0,4.78,617.0,2.0,79.0,-18.0,111.0,29.0
GLAND.NS,2023-06-01,65.0,11.79,915.0,5.0,194.0,38.0,261.0,26.0
GLAND.NS,2023-09-01,81.0,11.78,1049.0,6.0,194.0,53.0,290.0,33.0
GLAND.NS,2023-12-01,105.0,11.65,1189.0,5.0,192.0,37.0,283.0,32.0
GLAND.NS,2024-03-01,93.0,11.68,1179.0,10.0,192.0,42.0,298.0,35.0
GLAND.NS,2024-06-01,92.0,8.73,1137.0,6.0,144.0,51.0,218.0,34.0
GLAND.NS,2024-09-01,94.0,9.93,1109.0,6.0,164.0,60.0,257.0,36.0
GLAND.NS,2024-12-01,96.0,12.42,1024.0,23.0,205.0,58.0,299.0,32.0
GLAND.NS,2025-03-01,96.0,11.32,1077.0,7.0,187.0,44.0,288.0,35.0
GLAND.NS,2025-06-01,101.0,13.08,1138.0,12.0,215.0,58.0,313.0,31.0
GLENMARK.NS,2022-06-01,147.0,6.82,2346.0,60.0,211.0,183.0,408.0,48.0
GLENMARK.NS,2022-09-01,146.0,9.23,2539.0,83.0,279.0,86.0,337.0,17.0
GLENMARK.NS,2022-12-01,152.0,9.66,2626.0,97.0,291.0,209.0,435.0,33.0
GLENMARK.NS,2023-03-01,135.0,-15.18,2603.0,109.0,-403.0,-696.0,-542.0,-26.0
GLENMARK.NS,2023-06-01,142.0,5.31,2599.0,112.0,173.0,-32.0,151.0,-14.0
GLENMARK.NS,2023-09-01,141.0,-2.9,2745.0,121.0,-62.0,-205.0,-6.0,997.0
GLENMARK.NS,2023-12-01,147.0,-12.45,2715.0,134.0,-331.0,87.0,-403.0,-18.0
GLENMARK.NS,2024-03-01,151.0,-43.17,2559.0,149.0,-1214.0,351.0,555.0,319.0
GLENMARK.NS,2024-06-01,118.0,12.06,2656.0,40.0,340.0,31.0,462.0,26.0
GLENMARK.NS,2024-09-01,120.0,12.55,2832.0,48.0,354.0,39.0,473.0,25.0
GLENMARK.NS,2024-12-01,123.0,12.33,2787.0,52.0,348.0,31.0,456.0,24.0
GLENMARK.NS,2025-03-01,125.0,0.16,2695.0,67.0,4.0,-361.0,8.0,45.0
GLENMARK.NS,2025-06-01,130.0,1.66,2684.0,58.0,47.0,-297.0,96.0,51.0
GODREJCP.NS,2022-06-01,57.0,3.37,2604.0,35.0,345.0,26.0,454.0,24.0
GODREJCP.NS,2022-09-01,53.0,3.51,2850.0,48.0,359.0,17.0,458.0,22.0
GODREJCP.NS,2022-12-01,57.0,5.34,2872.0,40.0,546.0,36.0,665.0,18.0
GODREJCP.NS,2023-03-01,69.0,4.42,2559.0,53.0,452.0,36.0,556.0,19.0
GODREJCP.NS,2023-06-01,76.0,3.12,2806.0,74.0,319.0,-13.0,480.0,34.0
GODREJCP.NS,2023-09-01,61.0,4.23,2898.0,77.0,433.0,53.0,619.0,30.0
GODREJCP.NS,2023-12-01,54.0,5.68,2819.0,67.0,581.0,63.0,783.0,26.0
GODREJCP.NS,2024-03-01,50.0,-18.51,2630.0,78.0,-1893.0,-2312.0,-1684.0,12.0
GODREJCP.NS,2024-06-01,49.0,4.41,2607.0,88.0,451.0,57.0,644.0,30.0
GODREJCP.NS,2024-09-01,50.0,4.8,2907.0,83.0,491.0,80.0,707.0,30.0
GODREJCP.NS,2024-12-01,62.0,4.87,3012.0,90.0,498.0,77.0,682.0,27.0
GODREJCP.NS,2025-03-01,73.0,4.03,2839.0,90.0,412.0,42.0,639.0,36.0
GODREJCP.NS,2025-06-01,59.0,4.42,2967.0,86.0,452.0,65.0,614.0,26.0
GODREJPROP.NS,2022-06-01,5.0,1.64,310.0,34.0,43.0,182.0,76.0,43.0
GODREJPROP.NS,2022-09-01,6.0,1.98,275.0,41.0,67.0,204.0,48.0,-39.0
GODREJPROP.NS,2022-12-01,6.0,2.11,251.0,46.0,56.0,208.0,101.0,44.0
GODREJPROP.NS,2023-03-01,7.0,14.82,1300.0,54.0,454.0,284.0,570.0,20.0
GODREJPROP.NS,2023-06-01,7.0,4.49,1085.0,30.0,134.0,379.0,193.0,31.0
GODREJPROP.NS,2023-09-01,7.0,2.4,438.0,48.0,73.0,262.0,111.0,35.0
GODREJPROP.NS,2023-12-01,14.0,2.24,397.0,43.0,63.0,218.0,95.0,34.0
GODREJPROP.NS,2024-03-01,16.0,16.95,1303.0,31.0,478.0,526.0,601.0,20.0
GODREJPROP.NS,2024-06-01,17.0,18.7,926.0,41.0,519.0,960.0,716.0,28.0
GODREJPROP.NS,2024-09-01,18.0,12.06,1064.0,45.0,334.0,253.0,219.0,-52.0
GODREJPROP.NS,2024-12-01,18.0,5.4,960.0,42.0,158.0,271.0,220.0,28.0
GODREJPROP.NS,2025-03-01,21.0,12.68,2047.0,46.0,378.0,559.0,567.0,33.0
GODREJPROP.NS,2025-06-01,22.0,19.92,705.0,33.0,598.0,1186.0,861.0,30.0
GRASIM.NS,2022-06-01,1089.0,28.42,22059.0,1246.0,2759.0,221.0,3869.0,29.0
GRASIM.NS,2022-09-01,1116.0,14.83,22894.0,1373.0,1509.0,254.0,2356.0,36.0
GRASIM.NS,2022-12-01,1139.0,36.97,23775.0,1608.0,4455.0,2972.0,5087.0,12.0
GRASIM.NS,2023-03-01,1207.0,20.12,27332.0,1816.0,2356.0,308.0,3415.0,31.0
GRASIM.NS,2023-06-01,1183.0,23.17,24708.0,2032.0,2576.0,296.0,3438.0,25.0
GRASIM.NS,2023-09-01,1245.0,17.1,24173.0,2226.0,2024.0,285.0,2862.0,29.0
GRASIM.NS,2023-12-01,1244.0,22.25,25073.0,2433.0,2603.0,256.0,3472.0,25.0
GRASIM.NS,2024-03-01,1329.0,20.8,29835.0,2586.0,2722.0,-48.0,3928.0,31.0
GRASIM.NS,2024-06-01,1443.0,16.33,27927.0,2795.0,2066.0,247.0,2691.0,23.0
GRASIM.NS,2024-09-01,1496.0,5.92,27546.0,2951.0,1100.0,398.0,1968.0,44.0
GRASIM.NS,2024-12-01,1608.0,12.45,28575.0,3270.0,1734.0,382.0,2308.0,25.0
GRASIM.NS,2025-03-01,1831.0,21.98,35517.0,3407.0,2973.0,485.0,3996.0,26.0
GRASIM.NS,2025-06-01,1810.0,20.85,31296.0,3551.0,2767.0,372.0,3834.0,28.0
GRINDWELL.NS,2022-06-01,14.0,8.35,510.0,1.0,93.0,11.0,125.0,26.0
GRINDWELL.NS,2022-09-01,16.0,8.13,513.0,1.0,90.0,15.0,120.0,25.0
GRINDWELL.NS,2022-12-01,16.0,7.24,485.0,4.0,80.0,9.0,108.0,26.0
GRINDWELL.NS,2023-03-01,15.0,8.96,536.0,2.0,98.0,21.0,133.0,26.0
GRINDWELL.NS,2023-06-01,17.0,8.76,534.0,2.0,97.0,15.0,130.0,26.0
GRINDWELL.NS,2023-09-01,17.0,9.2,536.0,2.0,102.0,23.0,135.0,24.0
GRINDWELL.NS,2023-12-01,18.0,8.32,532.0,2.0,92.0,14.0,122.0,25.0
GRINDWELL.NS,2024-03-01,20.0,8.36,567.0,2.0,93.0,17.0,120.0,23.0
GRINDWELL.NS,2024-06-01,21.0,8.41,572.0,2.0,93.0,16.0,125.0,26.0
GRINDWELL.NS,2024-09-01,23.0,8.69,565.0,2.0,97.0,23.0,128.0,24.0
GRINDWELL.NS,2024-12-01,23.0,7.84,579.0,2.0,88.0,18.0,116.0,24.0
GRINDWELL.NS,2025-03-01,25.0,8.36,582.0,2.0,93.0,23.0,123.0,24.0
GRINDWELL.NS,2025-06-01,26.0,8.53,574.0,2.0,94.0,24.0,126.0,25.0
GSPL.NS,2022-06-01,151.0,8.39,4563.0,21.0,648.0,54.0,855.0,24.0
GSPL.NS,2022-09-01,155.0,7.73,3329.0,20.0,621.0,24.0,833.0,25.0
GSPL.NS,2022-12-01,158.0,6.37,3149.0,15.0,530.0,42.0,718.0,26.0
GSPL.NS,2023-03-01,157.0,6.61,3433.0,6.0,543.0,45.0,719.0,24.0
GSPL.NS,2023-06-01,161.0,5.94,3394.0,8.0,434.0,40.0,586.0,26.0
GSPL.NS,2023-09-01,165.0,8.06,3351.0,14.0,590.0,55.0,789.0,25.0
GSPL.NS,2023-12-01,168.0,7.0,3608.0,8.0,496.0,56.0,661.0,25.0
GSPL.NS,2024-03-01,169.0,8.42,3570.0,8.0,663.0,114.0,899.0,26.0
GSPL.NS,2024-06-01,171.0,6.65,3905.0,8.0,527.0,69.0,712.0,26.0
GSPL.NS,2024-09-01,179.0,4.99,3304.0,8.0,423.0,76.0,577.0,27.0
GSPL.NS,2024-12-01,179.0,4.15,3808.0,10.0,335.0,96.0,460.0,27.0
GSPL.NS,2025-03-01,179.0,3.9,3723.0,11.0,352.0,109.0,486.0,27.0
GSPL.NS,2025-06-01,184.0,5.58,3389.0,8.0,465.0,101.0,626.0,26.0
GUJGASLTD.NS,2022-06-01,103.0,5.55,4563.0,14.0,382.0,20.0,510.0,25.0
GUJGASLTD.NS,2022-09-01,106.0,5.87,3334.0,13.0,404.0,19.0,542.0,25.0
GUJGASLTD.NS,2022-12-01,109.0,5.4,3102.0,8.0,372.0,32.0,498.0,25.0
GUJGASLTD.NS,2023-03-01,109.0,5.38,3368.0,6.0,370.0,33.0,478.0,22.0
GUJGASLTD.NS,2023-06-01,115.0,3.14,3394.0,7.0,216.0,25.0,290.0,26.0
GUJGASLTD.NS,2023-09-01,118.0,4.3,3349.0,8.0,296.0,28.0,399.0,26.0
GUJGASLTD.NS,2023-12-01,120.0,3.21,3528.0,7.0,221.0,24.0,297.0,26.0
GUJGASLTD.NS,2024-03-01,121.0,5.96,3543.0,7.0,410.0,88.0,551.0,25.0
GUJGASLTD.NS,2024-06-01,123.0,4.8,3915.0,8.0,331.0,39.0,444.0,26.0
GUJGASLTD.NS,2024-09-01,130.0,4.48,3268.0,8.0,309.0,40.0,417.0,26.0
GUJGASLTD.NS,2024-12-01,129.0,3.21,3772.0,9.0,221.0,58.0,300.0,26.0
GUJGASLTD.NS,2025-03-01,129.0,4.18,3652.0,7.0,288.0,75.0,389.0,26.0
GUJGASLTD.NS,2025-06-01,131.0,4.76,3351.0,8.0,328.0,60.0,441.0,26.0
HAL.NS,2022-06-01,208.0,9.27,2796.0,0.0,620.0,204.0,822.0,25.0
HAL.NS,2022-09-01,252.0,18.26,3523.0,0.0,1221.0,261.0,1631.0,25.0
HAL.NS,2022-12-01,269.0,17.27,4680.0,2.0,1155.0,498.0,1213.0,5.0
HAL.NS,2023-03-01,1056.0,42.33,9262.0,55.0,2831.0,722.0,2844.0,0.0
HAL.NS,2023-06-01,201.0,12.17,3039.0,0.0,814.0,414.0,1089.0,25.0
HAL.NS,2023-09-01,350.0,18.49,4108.0,0.0,1237.0,474.0,1651.0,25.0
HAL.NS,2023-12-01,212.0,18.86,4626.0,0.0,1262.0,467.0,1689.0,25.0
HAL.NS,2024-03-01,644.0,64.43,8867.0,31.0,4309.0,569.0,5795.0,26.0
HAL.NS,2024-06-01,149.0,21.49,3357.0,0.0,1437.0,742.0,1584.0,9.0
HAL.NS,2024-09-01,178.0,22.59,4336.0,0.0,1510.0,560.0,2023.0,25.0
HAL.NS,2024-12-01,277.0,21.53,5275.0,0.0,1440.0,637.0,2042.0,30.0
HAL.NS,2025-03-01,736.0,59.46,8405.0,8.0,3977.0,669.0,5219.0,24.0
HAL.NS,2025-06-01,185.0,20.69,3537.0,0.0,1384.0,757.0,1854.0,25.0
HAPPSTMNDS.NS,2022-06-01,9.0,3.84,242.0,3.0,56.0,1.0,76.0,25.0
HAPPSTMNDS.NS,2022-09-01,10.0,4.05,265.0,5.0,59.0,4.0,80.0,26.0
HAPPSTMNDS.NS,2022-12-01,10.0,3.92,277.0,6.0,58.0,1.0,75.0,23.0
HAPPSTMNDS.NS,2023-03-01,13.0,3.93,286.0,9.0,58.0,8.0,79.0,27.0
HAPPSTMNDS.NS,2023-06-01,14.0,3.97,302.0,10.0,58.0,14.0,79.0,26.0
HAPPSTMNDS.NS,2023-09-01,15.0,3.84,324.0,11.0,58.0,22.0,79.0,26.0
HAPPSTMNDS.NS,2023-12-01,15.0,3.92,329.0,11.0,60.0,25.0,81.0,26.0
HAPPSTMNDS.NS,2024-03-01,15.0,4.73,334.0,10.0,72.0,38.0,96.0,25.0
HAPPSTMNDS.NS,2024-06-01,22.0,3.35,379.0,20.0,51.0,25.0,68.0,25.0
HAPPSTMNDS.NS,2024-09-01,23.0,3.25,430.0,28.0,50.0,27.0,68.0,27.0
HAPPSTMNDS.NS,2024-12-01,21.0,3.29,437.0,27.0,50.0,23.0,69.0,27.0
HAPPSTMNDS.NS,2025-03-01,23.0,2.23,461.0,25.0,34.0,14.0,50.0,33.0
HAPPSTMNDS.NS,2025-06-01,22.0,3.75,456.0,25.0,57.0,30.0,77.0,26.0
HAVELLS.NS,2022-06-01,72.0,3.88,3883.0,10.0,243.0,48.0,327.0,26.0
HAVELLS.NS,2022-09-01,72.0,2.98,3393.0,7.0,187.0,44.0,252.0,26.0
HAVELLS.NS,2022-12-01,75.0,4.53,3704.0,7.0,284.0,40.0,381.0,26.0
HAVELLS.NS,2023-03-01,77.0,5.71,4332.0,10.0,358.0,47.0,487.0,26.0
HAVELLS.NS,2023-06-01,76.0,4.58,4432.0,8.0,287.0,65.0,382.0,25.0
HAVELLS.NS,2023-09-01,81.0,3.97,3527.0,9.0,249.0,52.0,335.0,26.0
HAVELLS.NS,2023-12-01,88.0,4.59,3981.0,10.0,288.0,56.0,391.0,26.0
HAVELLS.NS,2024-03-01,93.0,7.13,4807.0,18.0,447.0,76.0,599.0,25.0
HAVELLS.NS,2024-06-01,92.0,6.51,5234.0,9.0,408.0,77.0,549.0,26.0
HAVELLS.NS,2024-09-01,95.0,4.28,4164.0,10.0,268.0,93.0,363.0,26.0
HAVELLS.NS,2024-12-01,104.0,4.44,4462.0,9.0,278.0,64.0,377.0,26.0
HAVELLS.NS,2025-03-01,110.0,8.26,5787.0,15.0,517.0,69.0,701.0,26.0
HAVELLS.NS,2025-06-01,106.0,5.55,4940.0,9.0,348.0,69.0,470.0,26.0
HCLTECH.NS,2022-06-01,983.0,12.1,18489.0,64.0,3281.0,409.0,4337.0,24.0
HCLTECH.NS,2022-09-01,998.0,12.86,19261.0,79.0,3487.0,236.0,4584.0,24.0
HCLTECH.NS,2022-12-01,1137.0,15.09,20335.0,116.0,4096.0,260.0,5372.0,24.0
HCLTECH.NS,2023-03-01,1027.0,14.68,20743.0,94.0,3981.0,453.0,5195.0,23.0
HCLTECH.NS,2023-06-01,927.0,13.02,20931.0,86.0,3531.0,344.0,4696.0,25.0
HCLTECH.NS,2023-09-01,1010.0,14.12,20743.0,156.0,3833.0,365.0,5128.0,25.0
HCLTECH.NS,2023-12-01,1143.0,16.03,21659.0,140.0,4351.0,370.0,5874.0,26.0
HCLTECH.NS,2024-03-01,1093.0,14.69,22382.0,171.0,3995.0,416.0,5269.0,24.0
HCLTECH.NS,2024-06-01,998.0,15.69,22264.0,191.0,4259.0,1103.0,5707.0,25.0
HCLTECH.NS,2024-09-01,1007.0,15.61,22493.0,131.0,4237.0,456.0,5687.0,26.0
HCLTECH.NS,2024-12-01,1039.0,16.92,23030.0,166.0,4594.0,477.0,6132.0,25.0
HCLTECH.NS,2025-03-01,1040.0,15.87,23764.0,156.0,4309.0,449.0,5735.0,25.0
HCLTECH.NS,2025-06-01,1093.0,14.16,24314.0,209.0,3844.0,456.0,5189.0,26.0
HDFCLIFE.NS,2022-06-01,-0.0,1.71,6386.0,-0.0,361.0,74.0,378.0,4.0
HDFCLIFE.NS,2022-09-01,-0.0,1.53,22815.0,-0.0,329.0,87.0,355.0,7.0
HDFCLIFE.NS,2022-12-01,-0.0,1.47,19787.0,-0.0,316.0,394.0,184.0,-72.0
HDFCLIFE.NS,2023-03-01,-0.0,1.68,21215.0,-0.0,362.0,882.0,525.0,31.0
HDFCLIFE.NS,2023-06-01,-0.0,1.94,23045.0,-0.0,417.0,114.0,440.0,5.0
HDFCLIFE.NS,2023-09-01,-0.0,1.76,23557.0,-0.0,378.0,136.0,-279.0,-235.0
HDFCLIFE.NS,2023-12-01,-0.0,1.71,26663.0,-0.0,368.0,103.0,367.0,-0.0
HDFCLIFE.NS,2024-03-01,-0.0,1.91,27766.0,-0.0,412.0,174.0,450.0,8.0
HDFCLIFE.NS,2024-06-01,-0.0,2.23,26623.0,-0.0,479.0,90.0,401.0,-20.0
HDFCLIFE.NS,2024-09-01,-0.0,2.02,28807.0,-0.0,435.0,279.0,-30.0,-1541.0
HDFCLIFE.NS,2024-12-01,-0.0,1.96,16852.0,-0.0,421.0,-29.0,419.0,-1.0
HDFCLIFE.NS,2025-03-01,-0.0,2.21,23814.0,-0.0,475.0,124.0,500.0,5.0
HDFCLIFE.NS,2025-06-01,-0.0,2.54,29024.0,-0.0,548.0,164.0,604.0,9.0
HEROMOTOCO.NS,2022-06-01,173.0,29.55,7527.0,14.0,586.0,56.0,789.0,26.0
HEROMOTOCO.NS,2022-09-01,173.0,34.45,8096.0,48.0,682.0,94.0,936.0,27.0
HEROMOTOCO.NS,2022-12-01,172.0,36.33,7177.0,24.0,721.0,265.0,1011.0,29.0
HEROMOTOCO.NS,2023-03-01,180.0,40.29,7345.0,19.0,811.0,238.0,1128.0,28.0
HEROMOTOCO.NS,2023-06-01,180.0,35.53,7734.0,21.0,701.0,66.0,982.0,29.0
HEROMOTOCO.NS,2023-09-01,187.0,50.35,8174.0,25.0,1007.0,213.0,1360.0,26.0
HEROMOTOCO.NS,2023-12-01,194.0,54.7,8403.0,23.0,1091.0,288.0,1456.0,25.0
HEROMOTOCO.NS,2024-03-01,197.0,46.77,8298.0,8.0,943.0,177.0,1292.0,27.0
HEROMOTOCO.NS,2024-06-01,205.0,52.31,8804.0,19.0,1032.0,225.0,1408.0,27.0
HEROMOTOCO.NS,2024-09-01,206.0,53.19,9033.0,18.0,1066.0,239.0,1464.0,27.0
HEROMOTOCO.NS,2024-12-01,209.0,55.38,8844.0,17.0,1108.0,306.0,1497.0,26.0
HEROMOTOCO.NS,2025-03-01,204.0,58.06,8529.0,17.0,1169.0,345.0,1565.0,25.0
HEROMOTOCO.NS,2025-06-01,206.0,85.26,8315.0,21.0,1706.0,939.0,2126.0,20.0
HINDALCO.NS,2022-06-01,1749.0,18.33,49589.0,847.0,4119.0,255.0,6088.0,32.0
HINDALCO.NS,2022-09-01,1713.0,9.81,50814.0,879.0,2205.0,330.0,3100.0,29.0
HINDALCO.NS,2022-12-01,1768.0,6.06,49603.0,934.0,1362.0,368.0,1214.0,-12.0
HINDALCO.NS,2023-03-01,1856.0,10.73,50530.0,986.0,2411.0,354.0,2839.0,15.0
HINDALCO.NS,2023-06-01,1786.0,10.92,47277.0,992.0,2454.0,381.0,3317.0,26.0
HINDALCO.NS,2023-09-01,1843.0,9.77,48557.0,1034.0,2196.0,496.0,3231.0,32.0
HINDALCO.NS,2023-12-01,1874.0,10.37,46943.0,944.0,2331.0,281.0,3328.0,30.0
HINDALCO.NS,2024-03-01,2018.0,14.12,49314.0,888.0,3174.0,362.0,4136.0,23.0
HINDALCO.NS,2024-06-01,1892.0,13.68,49510.0,859.0,3074.0,96.0,4848.0,37.0
HINDALCO.NS,2024-09-01,1932.0,17.39,50320.0,869.0,3909.0,561.0,5643.0,31.0
HINDALCO.NS,2024-12-01,1939.0,16.62,50807.0,817.0,3735.0,469.0,5296.0,29.0
HINDALCO.NS,2025-03-01,2118.0,23.51,56054.0,874.0,5284.0,706.0,6550.0,19.0
HINDALCO.NS,2025-06-01,2080.0,17.82,56326.0,754.0,4004.0,604.0,5676.0,29.0
HINDCOPPER.NS,2022-06-01,55.0,0.59,222.0,4.0,57.0,11.0,76.0,25.0
HINDCOPPER.NS,2022-09-01,50.0,0.27,148.0,4.0,26.0,22.0,32.0,19.0
HINDCOPPER.NS,2022-12-01,9.0,0.83,443.0,5.0,80.0,12.0,111.0,28.0
HINDCOPPER.NS,2023-03-01,61.0,1.37,374.0,3.0,132.0,52.0,174.0,24.0
HINDCOPPER.NS,2023-06-01,41.0,0.49,278.0,4.0,47.0,14.0,62.0,24.0
HINDCOPPER.NS,2023-09-01,46.0,0.63,260.0,4.0,61.0,11.0,83.0,27.0
HINDCOPPER.NS,2023-12-01,30.0,0.65,293.0,4.0,63.0,10.0,82.0,23.0
HINDCOPPER.NS,2024-03-01,59.0,1.29,339.0,4.0,124.0,20.0,184.0,32.0
HINDCOPPER.NS,2024-06-01,38.0,1.17,305.0,3.0,113.0,7.0,154.0,26.0
HINDCOPPER.NS,2024-09-01,48.0,1.05,343.0,1.0,102.0,9.0,135.0,25.0
HINDCOPPER.NS,2024-12-01,38.0,0.65,220.0,1.0,63.0,16.0,84.0,26.0
HINDCOPPER.NS,2025-03-01,52.0,1.94,465.0,2.0,187.0,46.0,259.0,27.0
HINDCOPPER.NS,2025-06-01,41.0,1.39,304.0,2.0,134.0,10.0,179.0,25.0
HINDUNILVR.NS,2022-06-01,281.0,10.13,11222.0,28.0,2391.0,121.0,3214.0,26.0
HINDUNILVR.NS,2022-09-01,272.0,11.34,11665.0,28.0,2670.0,80.0,3259.0,18.0
HINDUNILVR.NS,2022-12-01,293.0,10.53,11903.0,29.0,2481.0,7.0,3379.0,27.0
HINDUNILVR.NS,2023-03-01,291.0,11.07,11643.0,29.0,2601.0,240.0,3492.0,26.0
HINDUNILVR.NS,2023-06-01,286.0,10.87,11832.0,50.0,2556.0,146.0,3474.0,26.0
HINDUNILVR.NS,2023-09-01,297.0,11.3,11828.0,88.0,2657.0,178.0,3588.0,26.0
HINDUNILVR.NS,2023-12-01,313.0,10.68,11902.0,91.0,2508.0,184.0,3445.0,27.0
HINDUNILVR.NS,2024-03-01,320.0,10.89,11675.0,105.0,2561.0,309.0,3419.0,25.0
HINDUNILVR.NS,2024-06-01,329.0,11.11,11965.0,93.0,2612.0,209.0,3529.0,26.0
HINDUNILVR.NS,2024-09-01,338.0,11.03,12139.0,110.0,2595.0,203.0,3542.0,27.0
HINDUNILVR.NS,2024-12-01,341.0,12.7,12123.0,112.0,2989.0,740.0,3982.0,25.0
HINDUNILVR.NS,2025-03-01,347.0,10.49,12052.0,80.0,2475.0,171.0,3362.0,26.0
HINDUNILVR.NS,2025-06-01,361.0,11.73,12797.0,127.0,2768.0,74.0,3303.0,16.0
HINDZINC.NS,2022-06-01,731.0,7.32,4250.0,44.0,3092.0,310.0,4672.0,34.0
HINDZINC.NS,2022-09-01,798.0,6.34,3929.0,51.0,2680.0,367.0,3925.0,32.0
HINDZINC.NS,2022-12-01,807.0,5.1,4159.0,62.0,2156.0,348.0,3186.0,32.0
HINDZINC.NS,2023-03-01,928.0,6.11,4254.0,176.0,2583.0,354.0,3505.0,26.0
HINDZINC.NS,2023-06-01,801.0,4.65,3935.0,218.0,1964.0,282.0,2610.0,25.0
HINDZINC.NS,2023-09-01,825.0,4.09,3652.0,232.0,1729.0,223.0,2305.0,25.0
HINDZINC.NS,2023-12-01,905.0,4.8,3789.0,243.0,2028.0,296.0,2669.0,24.0
HINDZINC.NS,2024-03-01,937.0,4.82,3900.0,262.0,2038.0,273.0,2723.0,25.0
HINDZINC.NS,2024-06-01,844.0,5.55,4184.0,256.0,2345.0,268.0,3114.0,25.0
HINDZINC.NS,2024-09-01,877.0,5.51,4129.0,303.0,2327.0,187.0,3130.0,26.0
HINDZINC.NS,2024-12-01,905.0,6.34,4115.0,285.0,2678.0,218.0,3527.0,24.0
HINDZINC.NS,2025-03-01,1014.0,7.11,4267.0,251.0,3003.0,227.0,3782.0,21.0
HINDZINC.NS,2025-06-01,913.0,5.29,3912.0,240.0,2234.0,279.0,2985.0,25.0
IEX.NS,2022-06-01,4.0,0.77,17.0,1.0,69.0,16.0,92.0,25.0
IEX.NS,2022-09-01,5.0,0.79,16.0,1.0,71.0,20.0,94.0,24.0
IEX.NS,2022-12-01,5.0,0.86,17.0,1.0,77.0,23.0,101.0,23.0
IEX.NS,2023-03-01,5.0,0.99,14.0,1.0,88.0,28.0,116.0,24.0
IEX.NS,2023-06-01,5.0,0.85,22.0,1.0,76.0,25.0,101.0,25.0
IEX.NS,2023-09-01,5.0,0.97,17.0,1.0,86.0,28.0,114.0,24.0
